"Time","Year",2014,2014.5,2015,2015.5,2016,2016.5,2017,2017.5,2018,2018.5,2019,2019.5,2020,2020.5,2021,2021.5,2022,2022.5,2023,2023.5,2024,2024.5,2025,2025.5,2026,2026.5,2027,2027.5,2028,2028.5,2029,2029.5,2030,2030.5,2031,2031.5,2032,2032.5,2033,2033.5,2034,2034.5,2035,2035.5,2036,2036.5,2037,2037.5,2038,2038.5,2039,2039.5,2040
""Savings/farm"[Maize,Small]","vnd/household",2E+07,1.90908E+07,1.81817E+07,1.72725E+07,1.54497E+07,1.27131E+07,1.08903E+07,9.98111E+06,9.07195E+06,8.16279E+06,7.25363E+06,6.34448E+06,4.52162E+06,1.78507E+06,-37786.9,-946944,-1.8561E+06,-2.76526E+06,-3.67442E+06,-4.58357E+06,-5.49273E+06,-6.40189E+06,-7.31105E+06,-8.2202E+06,-1.00431E+07,-1.27796E+07,-1.46025E+07,-1.55116E+07,-1.64208E+07,-1.73299E+07,-1.91528E+07,-2.18893E+07,-2.37122E+07,-2.46214E+07,-2.55305E+07,-2.64397E+07,-2.82625E+07,-3.09991E+07,-3.28219E+07,-3.37311E+07,-3.46403E+07,-3.55494E+07,-3.73723E+07,-4.01088E+07,-4.19317E+07,-4.28408E+07,-4.375E+07,-4.46591E+07,-4.6482E+07,-4.92186E+07,-5.10414E+07,-5.19506E+07,-5.28597E+07
""Savings/farm"[Maize,Medium]","vnd/household",2E+07,1.80205E+07,1.60411E+07,1.40616E+07,9.34276E+06,1.88453E+06,-2.83431E+06,-4.81376E+06,-6.7933E+06,-8.77293E+06,-1.07527E+07,-1.27325E+07,-1.74519E+07,-2.49107E+07,-2.96308E+07,-3.16131E+07,-3.35963E+07,-3.55804E+07,-3.75655E+07,-3.95516E+07,-4.15385E+07,-4.35263E+07,-4.55149E+07,-4.7504E+07,-5.22306E+07,-5.96942E+07,-6.44215E+07,-6.64131E+07,-6.84053E+07,-7.0398E+07,-7.5127E+07,-8.25923E+07,-8.73219E+07,-8.93166E+07,-9.13119E+07,-9.33075E+07,-9.80387E+07,-1.05505E+08,-1.10237E+08,-1.12234E+08,-1.14232E+08,-1.1623E+08,-1.20963E+08,-1.2843E+08,-1.33163E+08,-1.35162E+08,-1.37162E+08,-1.39161E+08,-1.43896E+08,-1.51364E+08,-1.56099E+08,-1.58099E+08,-1.60101E+08
""Savings/farm"[Maize,Large]","vnd/household",2E+07,4.13812E+07,6.27624E+07,8.41437E+07,1.00959E+08,1.13209E+08,1.30025E+08,1.51406E+08,1.72787E+08,1.94168E+08,2.15549E+08,2.36929E+08,2.53743E+08,2.65992E+08,2.82804E+08,3.0418E+08,3.25553E+08,3.46924E+08,3.68293E+08,3.8966E+08,4.11025E+08,4.32389E+08,4.53751E+08,4.75111E+08,4.91909E+08,5.04145E+08,5.20941E+08,5.42296E+08,5.6365E+08,5.85003E+08,6.01795E+08,6.14027E+08,6.30818E+08,6.52166E+08,6.73514E+08,6.9486E+08,7.11647E+08,7.23875E+08,7.40662E+08,7.62005E+08,7.83347E+08,8.04689E+08,8.21472E+08,8.33697E+08,8.50481E+08,8.7182E+08,8.93158E+08,9.14496E+08,9.31276E+08,9.43499E+08,9.60279E+08,9.81615E+08,1.00295E+09
"Service worker","household",530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530
"Service worker migrates",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shrimp farm[Small,Without disease]","household",17,18.5172,20.0243,21.5226,23.0401,24.5766,26.0777,27.5403,28.9868,30.4119,31.8036,31.7905,31.5827,31.1397,30.3791,29.2775,27.9062,26.2822,24.4234,22.3499,20.0841,17.6486,15.1729,12.6863,10.2182,7.80059,5.46456,3.23506,1.13396,-0.819178,-2.6068,-4.21335,-5.62514,-6.83894,-7.85382,-8.67127,-9.29531,-9.73247,-9.99128,-10.082,-10.082,-10.0821,-10.0821,-10.0822,-10.0822,-10.0823,-10.0823,-10.0824,-10.0824,-10.0825,-10.0825,-10.0826,-10.0826
"Shrimp farm[Small,With disease]","household",3,4.51716,6.0243,7.52262,9.04012,10.5766,12.0777,13.5403,14.9868,16.4119,17.8036,18.9105,19.8227,20.4997,20.8591,20.8775,20.6262,20.1222,19.3834,18.4299,17.2841,15.9686,14.5233,12.9775,11.3606,9.70459,8.04056,6.39345,4.78516,3.23522,1.7612,0.378654,-0.898745,-2.06057,-3.09875,-4.00759,-4.78395,-5.42719,-5.93867,-6.32148,-6.5803,-6.72119,-6.75149,-6.75154,-6.75159,-6.75164,-6.75169,-6.75174,-6.75179,-6.75184,-6.75189,-6.75194,-6.75199
"Shrimp farm[Medium,Without disease]","household",17,17.3214,17.5737,17.7752,18.0866,18.9929,19.3455,19.5278,19.6512,19.7336,19.7926,18.4804,17.2852,16.6683,15.5066,14.134,12.6604,11.1516,9.62631,8.09057,6.54789,5.00025,3.55734,2.20981,1.03257,0.442499,-0.473616,-1.42512,-2.27947,-3.01756,-3.53042,-3.4963,-3.71224,-3.94422,-4.0886,-4.14376,-4.06389,-3.58538,-3.42755,-3.38248,-3.35474,-3.33124,-3.23243,-2.82202,-2.68665,-2.64801,-2.62422,-2.60407,-2.51933,-2.16733,-2.05123,-2.01809,-1.9977
"Shrimp farm[Medium,With disease]","household",3,3.3214,3.57371,3.77521,4.08659,4.99293,5.34553,5.52782,5.65118,5.73364,5.79258,5.60038,5.52525,6.02829,5.98656,5.73401,5.3804,4.99157,4.58631,4.17057,3.74789,3.32025,2.90774,2.50101,2.17497,2.3465,2.10238,1.73328,1.37173,1.03684,0.837581,1.0957,1.01416,0.834145,0.666467,0.519925,0.447471,0.757834,0.777058,0.712436,0.65728,0.613822,0.62503,0.954353,1.02304,1.00842,0.990661,0.975061,0.99923,1.28911,1.34827,1.32888,1.30021
"Shrimp farm[Large,Without disease]","household",4,4.07234,4.14448,4.21644,4.38766,4.57029,4.74002,4.81112,4.88204,4.95278,5.02333,4.7737,4.61459,4.46078,4.2887,4.00722,3.71095,3.40092,3.08502,2.76327,2.43568,2.10227,1.78865,1.48758,1.29118,1.11918,0.957679,0.728093,0.523133,0.343271,0.279292,0.251901,0.239438,0.162492,0.10946,0.0719672,0.136206,0.223501,0.317692,0.340865,0.378257,0.420599,0.550982,0.692261,0.828493,0.883657,0.941653,0.994344,1.12383,1.25545,1.37428,1.40685,1.43588
"Shrimp farm[Large,With disease]","household",1,1.07234,1.14448,1.21644,1.38766,1.57029,1.74002,1.81112,1.88204,1.95278,2.02333,2.0137,2.09459,2.18078,2.2487,2.20722,2.15095,2.08092,2.00502,1.92327,1.83568,1.74227,1.64945,1.54998,1.53598,1.52718,1.50968,1.40489,1.30553,1.21207,1.21529,1.2359,1.25224,1.18643,1.1284,1.07133,1.10293,1.14606,1.18611,1.14669,1.11458,1.08204,1.1337,1.19396,1.24827,1.22192,1.19997,1.17532,1.23101,1.29315,1.34751,1.32118,1.29729
"Shrimp farm migrates[Small,Without disease]","household/Year",1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,2.72,2.96274,3.20389,3.44362,3.68642,3.93225,4.17242,4.40645,4.63789,4.86591,5.08858,5.08648,5.05323,4.98235,4.86066,4.6844,4.465,4.20516,3.90774,3.57598,3.21346,2.82378,2.42767,2.02982,1.63492,1.24809,0.874329,0.517609,0.181434,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
"Shrimp farm migrates[Small,With disease]","household/Year",1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.48,0.722745,0.963888,1.20362,1.44642,1.69225,1.93242,2.16645,2.39789,2.62591,2.84858,3.02568,3.17163,3.27995,3.33746,3.3404,3.3002,3.21956,3.10134,2.94878,2.76546,2.55498,2.32373,2.07641,1.8177,1.55273,1.28649,1.02295,0.765625,0.517635,0.281792,0.0605846,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
"Shrimp farm migrates[Medium,Without disease]","household/Year",1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,2.72,2.77142,2.81179,2.84403,2.89385,3.03887,3.09528,3.12445,3.14419,3.15738,3.16681,2.95686,2.76564,2.66693,2.48105,2.26144,2.02566,1.78425,1.54021,1.29449,1.04766,0.800039,0.569174,0.353569,0.165211,0.0707998,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
"Shrimp farm migrates[Medium,With disease]","household/Year",1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.48,0.531425,0.571794,0.604034,0.653854,0.798869,0.855285,0.884452,0.904189,0.917382,0.926813,0.89606,0.88404,0.964527,0.95785,0.917442,0.860863,0.798652,0.73381,0.66729,0.599663,0.531239,0.465238,0.400161,0.347995,0.37544,0.336381,0.277324,0.219477,0.165894,0.134013,0.175312,0.162266,0.133463,0.106635,0.083188,0.0715954,0.121254,0.124329,0.11399,0.105165,0.0982116,0.100005
"Shrimp farm migrates[Large,Without disease]","household/Year",1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.64,0.651574,0.663117,0.674631,0.702026,0.731247,0.758403,0.76978,0.781127,0.792444,0.803732,0.763791,0.738334,0.713726,0.686192,0.641155,0.593752,0.544147,0.493604,0.442123,0.389709,0.336363,0.286184,0.238013,0.206589,0.17907,0.153229,0.116495,0.0837013,0.0549233,0.0446867,0.0403041,0.03831,0.0259988,0.0175136,0.0115148,0.0217929,0.0357601,0.0508308,0.0545384,0.0605212,0.0672958,0.0881572
"Shrimp farm migrates[Large,With disease]","household/Year",1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.16,0.171574,0.183117,0.194631,0.222026,0.251247,0.278403,0.28978,0.301127,0.312444,0.323732,0.322191,0.335134,0.348926,0.359792,0.353155,0.344152,0.332947,0.320804,0.307723,0.293709,0.278763,0.263912,0.247997,0.245757,0.24435,0.241549,0.224783,0.208885,0.193931,0.194447,0.197744,0.200358,0.189829,0.180545,0.171412,0.176468,0.18337,0.189777,0.18347,0.178332,0.173126,0.181392
""Shrimp yield/farm"[Small,Without disease]","kg/household",70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
""Shrimp yield/farm"[Small,With disease]","kg/household",18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5
""Shrimp yield/farm"[Medium,Without disease]","kg/household",210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
""Shrimp yield/farm"[Medium,With disease]","kg/household",55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
""Shrimp yield/farm"[Large,Without disease]","kg/household",350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350
""Shrimp yield/farm"[Large,With disease]","kg/household",92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5
""shrimp yield/ha"[Without disease]","kg/ha",140
""shrimp yield/ha"[With disease]","kg/ha",37
"Slope[Rice]","dml",12
"Slope[Coconut]","dml",1000
"Slope[Maize]","dml",12
"Start number of households","household",2500
"start number of non agri households[Low skilled]","household",320
"start number of non agri households[High skilled]","household",67
"Start number of service workers","household",530
"Threshold[Rice]","dml",3
"Threshold[Coconut]","dml",3
"Threshold[Maize]","dml",1.7
"TIME STEP","Year",0.5
"total man days required","person",24938.7,23513.5,22453.1,16643.9,11470,17349.4,21758.8,20253.8,19140.9,18451.1,18078.3,13774.4,9800.24,14934.2,17550.8,16695.9,16426.5,16296.6,16200.2,16111.8,16025.5,15939.6,15854.8,12202.4,8748.49,13163.4,15500.3,14790.6,14565.2,11234.9,8107.85,12051.9,14213.5,13606.1,13414.3,10404.1,7568.41,11106.3,13114.1,12593.5,12429.2,9695.25,7111.29,10296.6,12168.2,11720.4,11577.9,9081.87,6714.86,9593.04,11343.2,10956.2,10830.9
"Wage worker costs per farm[Rice,Small]","vnd/household",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wage worker costs per farm[Rice,Medium]","vnd/household",5369.67,5365.85,5362.38,3815.72,2270.31,3807.27,5360.32,5422.36,5490.59,5570.77,5664.1,4187.87,2629.29,4769.29,7531.61,8230.92,8936.45,9673.83,10414.9,11121.5,11762.1,12321.1,12791.6,9388.46,5730.66,9886.33,14673.2,15162.4,15474.7,11201.7,6765.17,11571.9,17053.8,17503.6,17743.2,12755.1,7650.03,12992.4,18986.5,19339.8,19474.8,13920.7,8308.39,14050.1,20417.8,20732.8,20845.3,14887,8881.19,15008.2,21745.8,22053.5,22165.4
"Wage worker costs per farm[Rice,Large]","vnd/household",17719.9,17707.3,17695.8,15112.8,12529.5,15079.4,17689,17893.8,18119,18383.5,18691.5,16586.8,14510.7,18889.6,24854.3,27162,29490.3,31923.6,34369.2,36700.8,38815,40659.5,42212.2,37184.6,31626.7,39156.5,48421.6,50035.8,51066.4,44366.4,37336.1,45832.4,56277.7,57761.8,58552.5,50518.6,42219.5,51458.6,62655.6,63821.3,64267,55135.5,45852.9,55647.9,67378.9,68418.3,68789.6,58962.7,49014.1,59442.7,71761.1,72776.5,73145.7
"Wage worker costs per farm[Coconut,Small]","vnd/household",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wage worker costs per farm[Coconut,Medium]","vnd/household",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wage worker costs per farm[Coconut,Large]","vnd/household",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wage worker costs per farm[Maize,Small]","vnd/household",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wage worker costs per farm[Maize,Medium]","vnd/household",13996.2,13986.3,13977.2,10560.4,7145.76,10537,13971.8,14133.6,14311.4,14520.4,14763.7,11590.4,8275.66,13199.5,19631.4,21454.2,23293.2,25215.2,27146.8,28988.5,30658.4,32115.3,33341.7,25983.5,18037.2,27361.4,38246.2,39521.2,40335.2,31001.9,21293.3,32026.3,44451.4,45623.7,46248.2,35300.9,24078.4,35957.8,49489.1,50409.8,50761.8,38527.1,26150.5,38885.1,53219.8,54040.8,54334.1,41201.4,27953.4,41536.8,56681.2,57483.1,57774.8
"Wage worker costs per farm[Maize,Large]","vnd/household",30009.3,29987.9,29968.5,24269.9,18573,24216.1,29957,30303.8,30685.1,31133.2,31654.8,26636.9,21509.8,30335,42091.7,45999.9,49942.8,54063.8,58205.5,62154.1,65734.6,68858.4,71487.9,59715.2,46881.5,62881.9,82003.7,84737.4,86482.7,71248.4,55344.6,73602.6,95308.3,97821.7,99160.7,81128.4,62583.5,82638,106109,108084,108838,88542.7,67969.4,89365.4,114108,115869,116498,94688.8,72655.4,95459.6,121530,123250,123875
"Wage worker costs per shrimp farm[Small,Without disease]","vnd/household",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wage worker costs per shrimp farm[Small,With disease]","vnd/household",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wage worker costs per shrimp farm[Medium,Without disease]","vnd/household",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wage worker costs per shrimp farm[Medium,With disease]","vnd/household",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wage worker costs per shrimp farm[Large,Without disease]","vnd/household",4832.7,4829.26,4826.14,4823.25,4819.05,4812.57,4824.29,4880.13,4941.53,5013.69,5097.69,5293.66,5581.05,6028.6,6778.45,7407.83,8042.81,8706.45,9373.42,10009.3,10585.9,11089,11512.4,11867.4,12164.1,12496.8,13205.9,13646.1,13927.2,14159.5,14360,14627.3,15348.5,15753.2,15968.9,16123,16238.3,16423,17087.9,17405.8,17527.4,17596.4,17635.7,17760,18376.1,18659.5,18760.8,18817.9,18851.6,18971.1,19571.2,19848.1,19948.8
"Wage worker costs per shrimp farm[Large,With disease]","vnd/household",4832.7,4829.26,4826.14,4823.25,4819.05,4812.57,4824.29,4880.13,4941.53,5013.69,5097.69,5293.66,5581.05,6028.6,6778.45,7407.83,8042.81,8706.45,9373.42,10009.3,10585.9,11089,11512.4,11867.4,12164.1,12496.8,13205.9,13646.1,13927.2,14159.5,14360,14627.3,15348.5,15753.2,15968.9,16123,16238.3,16423,17087.9,17405.8,17527.4,17596.4,17635.7,17760,18376.1,18659.5,18760.8,18817.9,18851.6,18971.1,19571.2,19848.1,19948.8
""Wage worker salary / day"[Low skilled]","vnd/person",190000
""Wage worker salary / day"[High skilled]","vnd/person",210000
"Wage workers in family[Rice,Small]","people",1
"Wage workers in family[Rice,Medium]","people",1
"Wage workers in family[Rice,Large]","people",0
"Wage workers in family[Coconut,Small]","people",0.5
"Wage workers in family[Coconut,Medium]","people",0.5
"Wage workers in family[Coconut,Large]","people",1
"Wage workers in family[Maize,Small]","people",1
"Wage workers in family[Maize,Medium]","people",1
"Wage workers in family[Maize,Large]","people",1
"Wage workers in Shrimp family[Small]","person/household",1
"Wage workers in Shrimp family[Medium]","person/household",1
"Wage workers in Shrimp family[Large]","person/household",1
"Work days per wage worker","days",120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
"Working force within a household","people/household",3
"World market price[Rice]","vnd/kg",6049
"World market price[Coconut]","vnd/kg",17500
"World market price[Maize]","vnd/kg",6900
"World market price shrimp","vnd/kg",385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542,385542
"Yield loss ratio[Rice]","dml",0,0,0,0.12,0.24,0.12,0,0,0,0,0,0.12,0.24,0.12,0,0,0,0,0,0,0,0,0,0.12,0.24,0.12,0,0,0,0.12,0.24,0.12,0,0,0,0.12,0.24,0.12,0,0,0,0.12,0.24,0.12,0,0,0,0.12,0.24,0.12,0,0,0
"Yield loss ratio[Coconut]","dml",0
"Yield loss ratio[Maize]","dml",0.156,0.156,0.156,0.276,0.396,0.276,0.156,0.156,0.156,0.156,0.156,0.276,0.396,0.276,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.276,0.396,0.276,0.156,0.156,0.156,0.276,0.396,0.276,0.156,0.156,0.156,0.276,0.396,0.276,0.156,0.156,0.156,0.276,0.396,0.276,0.156,0.156,0.156,0.276,0.396,0.276,0.156,0.156,0.156
